class,filename,width,height,path,aspect_ratio
shoes,shoes936.jpg,274,184,data\raw\garbage-classification\shoes\shoes936.jpg,1.4891304347826086
shoes,shoes937.jpg,274,184,data\raw\garbage-classification\shoes\shoes937.jpg,1.4891304347826086
shoes,shoes938.jpg,400,711,data\raw\garbage-classification\shoes\shoes938.jpg,0.5625879043600562
shoes,shoes939.jpg,225,225,data\raw\garbage-classification\shoes\shoes939.jpg,1.0
shoes,shoes94.jpg,194,259,data\raw\garbage-classification\shoes\shoes94.jpg,0.749034749034749
shoes,shoes940.jpg,225,225,data\raw\garbage-classification\shoes\shoes940.jpg,1.0
shoes,shoes941.jpg,275,183,data\raw\garbage-classification\shoes\shoes941.jpg,1.5027322404371584
shoes,shoes942.jpg,225,225,data\raw\garbage-classification\shoes\shoes942.jpg,1.0
shoes,shoes943.jpg,262,192,data\raw\garbage-classification\shoes\shoes943.jpg,1.3645833333333333
shoes,shoes944.jpg,276,183,data\raw\garbage-classification\shoes\shoes944.jpg,1.5081967213114753
shoes,shoes945.jpg,225,225,data\raw\garbage-classification\shoes\shoes945.jpg,1.0
shoes,shoes946.jpg,183,275,data\raw\garbage-classification\shoes\shoes946.jpg,0.6654545454545454
shoes,shoes947.jpg,261,193,data\raw\garbage-classification\shoes\shoes947.jpg,1.3523316062176165
shoes,shoes948.jpg,225,225,data\raw\garbage-classification\shoes\shoes948.jpg,1.0
shoes,shoes949.jpg,200,252,data\raw\garbage-classification\shoes\shoes949.jpg,0.7936507936507936
shoes,shoes95.jpg,300,168,data\raw\garbage-classification\shoes\shoes95.jpg,1.7857142857142858
shoes,shoes950.jpg,259,194,data\raw\garbage-classification\shoes\shoes950.jpg,1.3350515463917525
shoes,shoes951.jpg,275,183,data\raw\garbage-classification\shoes\shoes951.jpg,1.5027322404371584
shoes,shoes952.jpg,194,259,data\raw\garbage-classification\shoes\shoes952.jpg,0.749034749034749
shoes,shoes953.jpg,200,252,data\raw\garbage-classification\shoes\shoes953.jpg,0.7936507936507936
shoes,shoes954.jpg,205,246,data\raw\garbage-classification\shoes\shoes954.jpg,0.8333333333333334
shoes,shoes955.jpg,266,189,data\raw\garbage-classification\shoes\shoes955.jpg,1.4074074074074074
shoes,shoes956.jpg,225,225,data\raw\garbage-classification\shoes\shoes956.jpg,1.0
shoes,shoes957.jpg,259,195,data\raw\garbage-classification\shoes\shoes957.jpg,1.3282051282051281
shoes,shoes958.jpg,225,225,data\raw\garbage-classification\shoes\shoes958.jpg,1.0
shoes,shoes959.jpg,256,197,data\raw\garbage-classification\shoes\shoes959.jpg,1.299492385786802
shoes,shoes96.jpg,194,259,data\raw\garbage-classification\shoes\shoes96.jpg,0.749034749034749
shoes,shoes960.jpg,225,225,data\raw\garbage-classification\shoes\shoes960.jpg,1.0
shoes,shoes961.jpg,183,275,data\raw\garbage-classification\shoes\shoes961.jpg,0.6654545454545454
shoes,shoes962.jpg,182,276,data\raw\garbage-classification\shoes\shoes962.jpg,0.6594202898550725
shoes,shoes963.jpg,533,400,data\raw\garbage-classification\shoes\shoes963.jpg,1.3325
shoes,shoes964.jpg,225,225,data\raw\garbage-classification\shoes\shoes964.jpg,1.0
shoes,shoes965.jpg,276,183,data\raw\garbage-classification\shoes\shoes965.jpg,1.5081967213114753
shoes,shoes966.jpg,275,183,data\raw\garbage-classification\shoes\shoes966.jpg,1.5027322404371584
shoes,shoes967.jpg,264,191,data\raw\garbage-classification\shoes\shoes967.jpg,1.382198952879581
shoes,shoes968.jpg,275,183,data\raw\garbage-classification\shoes\shoes968.jpg,1.5027322404371584
shoes,shoes969.jpg,275,183,data\raw\garbage-classification\shoes\shoes969.jpg,1.5027322404371584
shoes,shoes97.jpg,202,250,data\raw\garbage-classification\shoes\shoes97.jpg,0.808
shoes,shoes970.jpg,400,534,data\raw\garbage-classification\shoes\shoes970.jpg,0.7490636704119851
shoes,shoes971.jpg,225,225,data\raw\garbage-classification\shoes\shoes971.jpg,1.0
shoes,shoes972.jpg,225,225,data\raw\garbage-classification\shoes\shoes972.jpg,1.0
shoes,shoes973.jpg,225,225,data\raw\garbage-classification\shoes\shoes973.jpg,1.0
shoes,shoes974.jpg,261,193,data\raw\garbage-classification\shoes\shoes974.jpg,1.3523316062176165
shoes,shoes975.jpg,400,533,data\raw\garbage-classification\shoes\shoes975.jpg,0.7504690431519699
shoes,shoes976.jpg,429,400,data\raw\garbage-classification\shoes\shoes976.jpg,1.0725
shoes,shoes977.jpg,400,479,data\raw\garbage-classification\shoes\shoes977.jpg,0.8350730688935282
shoes,shoes978.jpg,194,259,data\raw\garbage-classification\shoes\shoes978.jpg,0.749034749034749
shoes,shoes979.jpg,194,259,data\raw\garbage-classification\shoes\shoes979.jpg,0.749034749034749
shoes,shoes98.jpg,260,194,data\raw\garbage-classification\shoes\shoes98.jpg,1.3402061855670102
shoes,shoes980.jpg,190,266,data\raw\garbage-classification\shoes\shoes980.jpg,0.7142857142857143
shoes,shoes981.jpg,194,259,data\raw\garbage-classification\shoes\shoes981.jpg,0.749034749034749
shoes,shoes982.jpg,259,194,data\raw\garbage-classification\shoes\shoes982.jpg,1.3350515463917525
shoes,shoes983.jpg,400,534,data\raw\garbage-classification\shoes\shoes983.jpg,0.7490636704119851
shoes,shoes984.jpg,286,176,data\raw\garbage-classification\shoes\shoes984.jpg,1.625
shoes,shoes985.jpg,225,225,data\raw\garbage-classification\shoes\shoes985.jpg,1.0
shoes,shoes986.jpg,183,275,data\raw\garbage-classification\shoes\shoes986.jpg,0.6654545454545454
shoes,shoes987.jpg,256,197,data\raw\garbage-classification\shoes\shoes987.jpg,1.299492385786802
shoes,shoes988.jpg,275,183,data\raw\garbage-classification\shoes\shoes988.jpg,1.5027322404371584
shoes,shoes989.jpg,225,225,data\raw\garbage-classification\shoes\shoes989.jpg,1.0
shoes,shoes99.jpg,279,180,data\raw\garbage-classification\shoes\shoes99.jpg,1.55
shoes,shoes990.jpg,400,533,data\raw\garbage-classification\shoes\shoes990.jpg,0.7504690431519699
shoes,shoes991.jpg,400,533,data\raw\garbage-classification\shoes\shoes991.jpg,0.7504690431519699
shoes,shoes992.jpg,400,534,data\raw\garbage-classification\shoes\shoes992.jpg,0.7490636704119851
shoes,shoes993.jpg,600,400,data\raw\garbage-classification\shoes\shoes993.jpg,1.5
shoes,shoes994.jpg,400,534,data\raw\garbage-classification\shoes\shoes994.jpg,0.7490636704119851
shoes,shoes995.jpg,400,534,data\raw\garbage-classification\shoes\shoes995.jpg,0.7490636704119851
shoes,shoes996.jpg,602,400,data\raw\garbage-classification\shoes\shoes996.jpg,1.505
shoes,shoes997.jpg,400,534,data\raw\garbage-classification\shoes\shoes997.jpg,0.7490636704119851
shoes,shoes998.jpg,400,533,data\raw\garbage-classification\shoes\shoes998.jpg,0.7504690431519699
shoes,shoes999.jpg,226,223,data\raw\garbage-classification\shoes\shoes999.jpg,1.0134529147982063
trash,trash1.jpg,276,183,data\raw\garbage-classification\trash\trash1.jpg,1.5081967213114753
trash,trash10.jpg,259,194,data\raw\garbage-classification\trash\trash10.jpg,1.3350515463917525
trash,trash100.jpg,225,225,data\raw\garbage-classification\trash\trash100.jpg,1.0
trash,trash101.jpg,225,225,data\raw\garbage-classification\trash\trash101.jpg,1.0
trash,trash102.jpg,259,194,data\raw\garbage-classification\trash\trash102.jpg,1.3350515463917525
trash,trash103.jpg,225,225,data\raw\garbage-classification\trash\trash103.jpg,1.0
trash,trash104.jpg,232,217,data\raw\garbage-classification\trash\trash104.jpg,1.0691244239631337
trash,trash105.jpg,225,225,data\raw\garbage-classification\trash\trash105.jpg,1.0
trash,trash106.jpg,225,225,data\raw\garbage-classification\trash\trash106.jpg,1.0
trash,trash107.jpg,283,178,data\raw\garbage-classification\trash\trash107.jpg,1.5898876404494382
trash,trash108.jpg,250,201,data\raw\garbage-classification\trash\trash108.jpg,1.243781094527363
trash,trash109.jpg,225,225,data\raw\garbage-classification\trash\trash109.jpg,1.0
trash,trash11.jpg,262,193,data\raw\garbage-classification\trash\trash11.jpg,1.3575129533678756
trash,trash110.jpg,259,194,data\raw\garbage-classification\trash\trash110.jpg,1.3350515463917525
trash,trash111.jpg,275,183,data\raw\garbage-classification\trash\trash111.jpg,1.5027322404371584
trash,trash112.jpg,183,275,data\raw\garbage-classification\trash\trash112.jpg,0.6654545454545454
trash,trash113.jpg,241,209,data\raw\garbage-classification\trash\trash113.jpg,1.1531100478468899
trash,trash114.jpg,225,225,data\raw\garbage-classification\trash\trash114.jpg,1.0
trash,trash115.jpg,238,212,data\raw\garbage-classification\trash\trash115.jpg,1.1226415094339623
trash,trash116.jpg,225,225,data\raw\garbage-classification\trash\trash116.jpg,1.0
trash,trash117.jpg,225,225,data\raw\garbage-classification\trash\trash117.jpg,1.0
trash,trash118.jpg,225,225,data\raw\garbage-classification\trash\trash118.jpg,1.0
trash,trash119.jpg,252,200,data\raw\garbage-classification\trash\trash119.jpg,1.26
trash,trash12.jpg,259,194,data\raw\garbage-classification\trash\trash12.jpg,1.3350515463917525
trash,trash120.jpg,224,225,data\raw\garbage-classification\trash\trash120.jpg,0.9955555555555555
trash,trash121.jpg,225,225,data\raw\garbage-classification\trash\trash121.jpg,1.0
trash,trash122.jpg,275,183,data\raw\garbage-classification\trash\trash122.jpg,1.5027322404371584
trash,trash123.jpg,225,225,data\raw\garbage-classification\trash\trash123.jpg,1.0
trash,trash124.jpg,225,225,data\raw\garbage-classification\trash\trash124.jpg,1.0
trash,trash125.jpg,225,225,data\raw\garbage-classification\trash\trash125.jpg,1.0
trash,trash126.jpg,238,212,data\raw\garbage-classification\trash\trash126.jpg,1.1226415094339623
trash,trash127.jpg,225,225,data\raw\garbage-classification\trash\trash127.jpg,1.0
trash,trash128.jpg,225,225,data\raw\garbage-classification\trash\trash128.jpg,1.0
trash,trash129.jpg,225,225,data\raw\garbage-classification\trash\trash129.jpg,1.0
trash,trash13.jpg,275,183,data\raw\garbage-classification\trash\trash13.jpg,1.5027322404371584
trash,trash130.jpg,282,179,data\raw\garbage-classification\trash\trash130.jpg,1.5754189944134078
trash,trash131.jpg,188,268,data\raw\garbage-classification\trash\trash131.jpg,0.7014925373134329
trash,trash132.jpg,225,225,data\raw\garbage-classification\trash\trash132.jpg,1.0
trash,trash133.jpg,300,168,data\raw\garbage-classification\trash\trash133.jpg,1.7857142857142858
trash,trash134.jpg,199,253,data\raw\garbage-classification\trash\trash134.jpg,0.7865612648221344
trash,trash135.jpg,225,224,data\raw\garbage-classification\trash\trash135.jpg,1.0044642857142858
trash,trash136.jpg,186,270,data\raw\garbage-classification\trash\trash136.jpg,0.6888888888888889
trash,trash137.jpg,259,194,data\raw\garbage-classification\trash\trash137.jpg,1.3350515463917525
trash,trash138.jpg,225,225,data\raw\garbage-classification\trash\trash138.jpg,1.0
trash,trash139.jpg,208,242,data\raw\garbage-classification\trash\trash139.jpg,0.859504132231405
trash,trash14.jpg,313,161,data\raw\garbage-classification\trash\trash14.jpg,1.9440993788819876
trash,trash140.jpg,238,212,data\raw\garbage-classification\trash\trash140.jpg,1.1226415094339623
trash,trash141.jpg,225,225,data\raw\garbage-classification\trash\trash141.jpg,1.0
trash,trash142.jpg,225,225,data\raw\garbage-classification\trash\trash142.jpg,1.0
trash,trash143.jpg,225,225,data\raw\garbage-classification\trash\trash143.jpg,1.0
trash,trash144.jpg,318,159,data\raw\garbage-classification\trash\trash144.jpg,2.0
trash,trash145.jpg,230,219,data\raw\garbage-classification\trash\trash145.jpg,1.0502283105022832
trash,trash146.jpg,175,176,data\raw\garbage-classification\trash\trash146.jpg,0.9943181818181818
trash,trash147.jpg,229,220,data\raw\garbage-classification\trash\trash147.jpg,1.040909090909091
trash,trash148.jpg,225,225,data\raw\garbage-classification\trash\trash148.jpg,1.0
trash,trash149.jpg,237,212,data\raw\garbage-classification\trash\trash149.jpg,1.1179245283018868
trash,trash15.jpg,279,181,data\raw\garbage-classification\trash\trash15.jpg,1.5414364640883977
trash,trash150.jpg,307,164,data\raw\garbage-classification\trash\trash150.jpg,1.8719512195121952
trash,trash151.jpg,225,225,data\raw\garbage-classification\trash\trash151.jpg,1.0
trash,trash152.jpg,225,225,data\raw\garbage-classification\trash\trash152.jpg,1.0
trash,trash153.jpg,300,168,data\raw\garbage-classification\trash\trash153.jpg,1.7857142857142858
trash,trash154.jpg,235,215,data\raw\garbage-classification\trash\trash154.jpg,1.0930232558139534
trash,trash155.jpg,236,214,data\raw\garbage-classification\trash\trash155.jpg,1.102803738317757
trash,trash156.jpg,183,275,data\raw\garbage-classification\trash\trash156.jpg,0.6654545454545454
trash,trash157.jpg,225,225,data\raw\garbage-classification\trash\trash157.jpg,1.0
trash,trash158.jpg,236,214,data\raw\garbage-classification\trash\trash158.jpg,1.102803738317757
trash,trash159.jpg,225,225,data\raw\garbage-classification\trash\trash159.jpg,1.0
trash,trash16.jpg,275,183,data\raw\garbage-classification\trash\trash16.jpg,1.5027322404371584
trash,trash160.jpg,225,225,data\raw\garbage-classification\trash\trash160.jpg,1.0
trash,trash161.jpg,268,188,data\raw\garbage-classification\trash\trash161.jpg,1.425531914893617
trash,trash162.jpg,225,225,data\raw\garbage-classification\trash\trash162.jpg,1.0
trash,trash163.jpg,224,224,data\raw\garbage-classification\trash\trash163.jpg,1.0
trash,trash164.jpg,253,199,data\raw\garbage-classification\trash\trash164.jpg,1.271356783919598
trash,trash165.jpg,225,225,data\raw\garbage-classification\trash\trash165.jpg,1.0
trash,trash166.jpg,225,225,data\raw\garbage-classification\trash\trash166.jpg,1.0
trash,trash167.jpg,280,180,data\raw\garbage-classification\trash\trash167.jpg,1.5555555555555556
trash,trash168.jpg,225,225,data\raw\garbage-classification\trash\trash168.jpg,1.0
trash,trash169.jpg,225,225,data\raw\garbage-classification\trash\trash169.jpg,1.0
trash,trash17.jpg,248,203,data\raw\garbage-classification\trash\trash17.jpg,1.2216748768472907
trash,trash170.jpg,225,225,data\raw\garbage-classification\trash\trash170.jpg,1.0
trash,trash171.jpg,198,254,data\raw\garbage-classification\trash\trash171.jpg,0.7795275590551181
trash,trash172.jpg,265,190,data\raw\garbage-classification\trash\trash172.jpg,1.394736842105263
trash,trash173.jpg,225,225,data\raw\garbage-classification\trash\trash173.jpg,1.0
trash,trash174.jpg,259,194,data\raw\garbage-classification\trash\trash174.jpg,1.3350515463917525
trash,trash175.jpg,225,225,data\raw\garbage-classification\trash\trash175.jpg,1.0
trash,trash176.jpg,229,220,data\raw\garbage-classification\trash\trash176.jpg,1.040909090909091
trash,trash177.jpg,318,159,data\raw\garbage-classification\trash\trash177.jpg,2.0
trash,trash178.jpg,225,225,data\raw\garbage-classification\trash\trash178.jpg,1.0
trash,trash179.jpg,190,265,data\raw\garbage-classification\trash\trash179.jpg,0.7169811320754716
trash,trash18.jpg,259,194,data\raw\garbage-classification\trash\trash18.jpg,1.3350515463917525
trash,trash180.jpg,225,225,data\raw\garbage-classification\trash\trash180.jpg,1.0
trash,trash181.jpg,225,225,data\raw\garbage-classification\trash\trash181.jpg,1.0
trash,trash182.jpg,225,225,data\raw\garbage-classification\trash\trash182.jpg,1.0
trash,trash183.jpg,275,183,data\raw\garbage-classification\trash\trash183.jpg,1.5027322404371584
trash,trash184.jpg,275,183,data\raw\garbage-classification\trash\trash184.jpg,1.5027322404371584
trash,trash185.jpg,275,183,data\raw\garbage-classification\trash\trash185.jpg,1.5027322404371584
trash,trash186.jpg,276,183,data\raw\garbage-classification\trash\trash186.jpg,1.5081967213114753
trash,trash187.jpg,225,225,data\raw\garbage-classification\trash\trash187.jpg,1.0
trash,trash188.jpg,228,221,data\raw\garbage-classification\trash\trash188.jpg,1.0316742081447965
trash,trash189.jpg,225,225,data\raw\garbage-classification\trash\trash189.jpg,1.0
trash,trash19.jpg,276,183,data\raw\garbage-classification\trash\trash19.jpg,1.5081967213114753
trash,trash190.jpg,279,181,data\raw\garbage-classification\trash\trash190.jpg,1.5414364640883977
trash,trash191.jpg,225,225,data\raw\garbage-classification\trash\trash191.jpg,1.0
trash,trash192.jpg,225,224,data\raw\garbage-classification\trash\trash192.jpg,1.0044642857142858
trash,trash193.jpg,259,194,data\raw\garbage-classification\trash\trash193.jpg,1.3350515463917525
trash,trash194.jpg,225,225,data\raw\garbage-classification\trash\trash194.jpg,1.0
trash,trash195.jpg,225,225,data\raw\garbage-classification\trash\trash195.jpg,1.0
trash,trash196.jpg,225,225,data\raw\garbage-classification\trash\trash196.jpg,1.0
trash,trash197.jpg,225,225,data\raw\garbage-classification\trash\trash197.jpg,1.0
trash,trash198.jpg,225,225,data\raw\garbage-classification\trash\trash198.jpg,1.0
trash,trash199.jpg,275,184,data\raw\garbage-classification\trash\trash199.jpg,1.4945652173913044
trash,trash2.jpg,233,217,data\raw\garbage-classification\trash\trash2.jpg,1.0737327188940091
trash,trash20.jpg,259,194,data\raw\garbage-classification\trash\trash20.jpg,1.3350515463917525
trash,trash200.jpg,275,183,data\raw\garbage-classification\trash\trash200.jpg,1.5027322404371584
trash,trash201.jpg,226,223,data\raw\garbage-classification\trash\trash201.jpg,1.0134529147982063
trash,trash202.jpg,275,183,data\raw\garbage-classification\trash\trash202.jpg,1.5027322404371584
trash,trash203.jpg,265,190,data\raw\garbage-classification\trash\trash203.jpg,1.394736842105263
trash,trash204.jpg,310,163,data\raw\garbage-classification\trash\trash204.jpg,1.901840490797546
trash,trash205.jpg,225,225,data\raw\garbage-classification\trash\trash205.jpg,1.0
trash,trash206.jpg,275,183,data\raw\garbage-classification\trash\trash206.jpg,1.5027322404371584
trash,trash207.jpg,269,188,data\raw\garbage-classification\trash\trash207.jpg,1.4308510638297873
trash,trash208.jpg,237,213,data\raw\garbage-classification\trash\trash208.jpg,1.1126760563380282
trash,trash209.jpg,225,225,data\raw\garbage-classification\trash\trash209.jpg,1.0
trash,trash21.jpg,225,225,data\raw\garbage-classification\trash\trash21.jpg,1.0
trash,trash210.jpg,223,226,data\raw\garbage-classification\trash\trash210.jpg,0.9867256637168141
trash,trash211.jpg,225,225,data\raw\garbage-classification\trash\trash211.jpg,1.0
trash,trash212.jpg,265,190,data\raw\garbage-classification\trash\trash212.jpg,1.394736842105263
trash,trash213.jpg,200,200,data\raw\garbage-classification\trash\trash213.jpg,1.0
trash,trash214.jpg,259,194,data\raw\garbage-classification\trash\trash214.jpg,1.3350515463917525
trash,trash215.jpg,225,225,data\raw\garbage-classification\trash\trash215.jpg,1.0
trash,trash216.jpg,289,175,data\raw\garbage-classification\trash\trash216.jpg,1.6514285714285715
trash,trash217.jpg,275,183,data\raw\garbage-classification\trash\trash217.jpg,1.5027322404371584
trash,trash218.jpg,225,225,data\raw\garbage-classification\trash\trash218.jpg,1.0
trash,trash219.jpg,260,194,data\raw\garbage-classification\trash\trash219.jpg,1.3402061855670102
trash,trash22.jpg,194,259,data\raw\garbage-classification\trash\trash22.jpg,0.749034749034749
trash,trash220.jpg,263,192,data\raw\garbage-classification\trash\trash220.jpg,1.3697916666666667
trash,trash221.jpg,318,158,data\raw\garbage-classification\trash\trash221.jpg,2.0126582278481013
trash,trash222.jpg,264,191,data\raw\garbage-classification\trash\trash222.jpg,1.382198952879581
trash,trash223.jpg,225,224,data\raw\garbage-classification\trash\trash223.jpg,1.0044642857142858
trash,trash224.jpg,225,225,data\raw\garbage-classification\trash\trash224.jpg,1.0
trash,trash225.jpg,225,225,data\raw\garbage-classification\trash\trash225.jpg,1.0
trash,trash226.jpg,225,225,data\raw\garbage-classification\trash\trash226.jpg,1.0
trash,trash227.jpg,260,194,data\raw\garbage-classification\trash\trash227.jpg,1.3402061855670102
trash,trash228.jpg,225,225,data\raw\garbage-classification\trash\trash228.jpg,1.0
trash,trash229.jpg,200,200,data\raw\garbage-classification\trash\trash229.jpg,1.0
trash,trash23.jpg,269,188,data\raw\garbage-classification\trash\trash23.jpg,1.4308510638297873
trash,trash230.jpg,225,225,data\raw\garbage-classification\trash\trash230.jpg,1.0
trash,trash231.jpg,225,225,data\raw\garbage-classification\trash\trash231.jpg,1.0
trash,trash232.jpg,225,225,data\raw\garbage-classification\trash\trash232.jpg,1.0
trash,trash233.jpg,280,180,data\raw\garbage-classification\trash\trash233.jpg,1.5555555555555556
trash,trash234.jpg,225,225,data\raw\garbage-classification\trash\trash234.jpg,1.0
trash,trash235.jpg,275,183,data\raw\garbage-classification\trash\trash235.jpg,1.5027322404371584
trash,trash236.jpg,275,183,data\raw\garbage-classification\trash\trash236.jpg,1.5027322404371584
trash,trash237.jpg,259,194,data\raw\garbage-classification\trash\trash237.jpg,1.3350515463917525
trash,trash238.jpg,225,225,data\raw\garbage-classification\trash\trash238.jpg,1.0
trash,trash239.jpg,275,183,data\raw\garbage-classification\trash\trash239.jpg,1.5027322404371584
trash,trash24.jpg,241,209,data\raw\garbage-classification\trash\trash24.jpg,1.1531100478468899
trash,trash240.jpg,300,168,data\raw\garbage-classification\trash\trash240.jpg,1.7857142857142858
trash,trash241.jpg,226,223,data\raw\garbage-classification\trash\trash241.jpg,1.0134529147982063
trash,trash242.jpg,275,183,data\raw\garbage-classification\trash\trash242.jpg,1.5027322404371584
trash,trash243.jpg,225,225,data\raw\garbage-classification\trash\trash243.jpg,1.0
trash,trash244.jpg,225,225,data\raw\garbage-classification\trash\trash244.jpg,1.0
trash,trash245.jpg,225,225,data\raw\garbage-classification\trash\trash245.jpg,1.0
trash,trash246.jpg,275,183,data\raw\garbage-classification\trash\trash246.jpg,1.5027322404371584
trash,trash247.jpg,275,183,data\raw\garbage-classification\trash\trash247.jpg,1.5027322404371584
trash,trash248.jpg,275,183,data\raw\garbage-classification\trash\trash248.jpg,1.5027322404371584
trash,trash249.jpg,254,198,data\raw\garbage-classification\trash\trash249.jpg,1.2828282828282829
trash,trash25.jpg,225,225,data\raw\garbage-classification\trash\trash25.jpg,1.0
trash,trash250.jpg,225,225,data\raw\garbage-classification\trash\trash250.jpg,1.0
trash,trash251.jpg,225,225,data\raw\garbage-classification\trash\trash251.jpg,1.0
trash,trash252.jpg,209,241,data\raw\garbage-classification\trash\trash252.jpg,0.8672199170124482
trash,trash253.jpg,243,207,data\raw\garbage-classification\trash\trash253.jpg,1.173913043478261
trash,trash254.jpg,259,194,data\raw\garbage-classification\trash\trash254.jpg,1.3350515463917525
trash,trash255.jpg,254,199,data\raw\garbage-classification\trash\trash255.jpg,1.2763819095477387
trash,trash256.jpg,293,172,data\raw\garbage-classification\trash\trash256.jpg,1.7034883720930232
trash,trash257.jpg,225,225,data\raw\garbage-classification\trash\trash257.jpg,1.0
trash,trash258.jpg,318,159,data\raw\garbage-classification\trash\trash258.jpg,2.0
trash,trash259.jpg,225,225,data\raw\garbage-classification\trash\trash259.jpg,1.0
trash,trash26.jpg,225,225,data\raw\garbage-classification\trash\trash26.jpg,1.0
trash,trash260.jpg,310,163,data\raw\garbage-classification\trash\trash260.jpg,1.901840490797546
trash,trash261.jpg,210,210,data\raw\garbage-classification\trash\trash261.jpg,1.0
trash,trash262.jpg,225,225,data\raw\garbage-classification\trash\trash262.jpg,1.0
trash,trash263.jpg,225,225,data\raw\garbage-classification\trash\trash263.jpg,1.0
trash,trash264.jpg,323,156,data\raw\garbage-classification\trash\trash264.jpg,2.0705128205128207
trash,trash265.jpg,275,183,data\raw\garbage-classification\trash\trash265.jpg,1.5027322404371584
trash,trash266.jpg,259,194,data\raw\garbage-classification\trash\trash266.jpg,1.3350515463917525
trash,trash267.jpg,261,193,data\raw\garbage-classification\trash\trash267.jpg,1.3523316062176165
trash,trash268.jpg,230,160,data\raw\garbage-classification\trash\trash268.jpg,1.4375
trash,trash269.jpg,208,208,data\raw\garbage-classification\trash\trash269.jpg,1.0
trash,trash27.jpg,225,225,data\raw\garbage-classification\trash\trash27.jpg,1.0
trash,trash270.jpg,315,160,data\raw\garbage-classification\trash\trash270.jpg,1.96875
trash,trash271.jpg,200,200,data\raw\garbage-classification\trash\trash271.jpg,1.0
trash,trash272.jpg,225,225,data\raw\garbage-classification\trash\trash272.jpg,1.0
trash,trash273.jpg,225,225,data\raw\garbage-classification\trash\trash273.jpg,1.0
trash,trash274.jpg,275,183,data\raw\garbage-classification\trash\trash274.jpg,1.5027322404371584
trash,trash275.jpg,225,225,data\raw\garbage-classification\trash\trash275.jpg,1.0
trash,trash276.jpg,298,169,data\raw\garbage-classification\trash\trash276.jpg,1.7633136094674555
trash,trash277.jpg,251,201,data\raw\garbage-classification\trash\trash277.jpg,1.2487562189054726
trash,trash278.jpg,275,183,data\raw\garbage-classification\trash\trash278.jpg,1.5027322404371584
trash,trash279.jpg,299,168,data\raw\garbage-classification\trash\trash279.jpg,1.7797619047619047
trash,trash28.jpg,225,225,data\raw\garbage-classification\trash\trash28.jpg,1.0
trash,trash280.jpg,225,224,data\raw\garbage-classification\trash\trash280.jpg,1.0044642857142858
trash,trash281.jpg,225,225,data\raw\garbage-classification\trash\trash281.jpg,1.0
trash,trash282.jpg,311,162,data\raw\garbage-classification\trash\trash282.jpg,1.9197530864197532
trash,trash283.jpg,225,225,data\raw\garbage-classification\trash\trash283.jpg,1.0
trash,trash284.jpg,275,183,data\raw\garbage-classification\trash\trash284.jpg,1.5027322404371584
trash,trash285.jpg,225,225,data\raw\garbage-classification\trash\trash285.jpg,1.0
trash,trash286.jpg,300,168,data\raw\garbage-classification\trash\trash286.jpg,1.7857142857142858
trash,trash287.jpg,224,224,data\raw\garbage-classification\trash\trash287.jpg,1.0
trash,trash288.jpg,249,203,data\raw\garbage-classification\trash\trash288.jpg,1.2266009852216748
trash,trash289.jpg,225,225,data\raw\garbage-classification\trash\trash289.jpg,1.0
trash,trash29.jpg,168,300,data\raw\garbage-classification\trash\trash29.jpg,0.56
trash,trash290.jpg,224,224,data\raw\garbage-classification\trash\trash290.jpg,1.0
trash,trash291.jpg,225,225,data\raw\garbage-classification\trash\trash291.jpg,1.0
trash,trash292.jpg,225,225,data\raw\garbage-classification\trash\trash292.jpg,1.0
trash,trash293.jpg,225,225,data\raw\garbage-classification\trash\trash293.jpg,1.0
trash,trash294.jpg,301,167,data\raw\garbage-classification\trash\trash294.jpg,1.8023952095808384
trash,trash295.jpg,250,202,data\raw\garbage-classification\trash\trash295.jpg,1.2376237623762376
trash,trash296.jpg,275,183,data\raw\garbage-classification\trash\trash296.jpg,1.5027322404371584
trash,trash297.jpg,259,194,data\raw\garbage-classification\trash\trash297.jpg,1.3350515463917525
trash,trash298.jpg,225,225,data\raw\garbage-classification\trash\trash298.jpg,1.0
trash,trash299.jpg,225,225,data\raw\garbage-classification\trash\trash299.jpg,1.0
trash,trash3.jpg,275,183,data\raw\garbage-classification\trash\trash3.jpg,1.5027322404371584
trash,trash30.jpg,229,220,data\raw\garbage-classification\trash\trash30.jpg,1.040909090909091
trash,trash300.jpg,275,183,data\raw\garbage-classification\trash\trash300.jpg,1.5027322404371584
trash,trash301.jpg,210,210,data\raw\garbage-classification\trash\trash301.jpg,1.0
trash,trash302.jpg,275,183,data\raw\garbage-classification\trash\trash302.jpg,1.5027322404371584
trash,trash303.jpg,248,203,data\raw\garbage-classification\trash\trash303.jpg,1.2216748768472907
trash,trash304.jpg,270,187,data\raw\garbage-classification\trash\trash304.jpg,1.4438502673796791
trash,trash305.jpg,225,225,data\raw\garbage-classification\trash\trash305.jpg,1.0
trash,trash306.jpg,243,207,data\raw\garbage-classification\trash\trash306.jpg,1.173913043478261
trash,trash307.jpg,275,183,data\raw\garbage-classification\trash\trash307.jpg,1.5027322404371584
trash,trash308.jpg,225,225,data\raw\garbage-classification\trash\trash308.jpg,1.0
trash,trash309.jpg,225,225,data\raw\garbage-classification\trash\trash309.jpg,1.0
trash,trash31.jpg,243,208,data\raw\garbage-classification\trash\trash31.jpg,1.1682692307692308
